Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HomeGoalsAvg,AwayGoalsAvg,HomeConcedeAvg,AwayConcedeAvg,HomeRecentPoints,AwayRecentPoints,HomeWinRate,AwayWinRate,HomeCleanSheetRate,AwayCleanSheetRate,HomeBTTSRate,AwayBTTSRate,HomeOver25Rate,AwayOver25Rate,HomeGoalsAvgHome,HomeConcedeAvgHome,HomeRecentPointsHome,AwayGoalsAvgAway,AwayConcedeAvgAway,AwayRecentPointsAway,H2HHomeWins,H2HAwayWins,H2HDraws,H2HGoalsAvg,HomeAttackStrength,AwayAttackStrength,HomeDefenseStrength,AwayDefenseStrength,ExpectedHomeGoals,ExpectedAwayGoals
2024-04-06,Aston Villa,Brentford,3.0,3.0,D,1.0,0.0,H,1.3076923076923077,1.383177570093458,1.515837104072398,1.4672897196261685,7,3,0.0,0.3271028037383177,0.0,0.2429906542056074,0.0,0.5700934579439252,0.0,0.5607476635514018,1.490909090909091,1.4636363636363636,6,1.2452830188679245,1.660377358490566,3,2,1,2,2.8,0.968,0.986,1.159,1.078,1.612,1.463
2024-04-07,Man United,Liverpool,2.0,2.0,D,0.0,1.0,A,1.6182432432432432,2.121621621621621,1.152027027027027,0.9662162162162162,4,13,0.0,0.6317567567567568,0.0,0.4054054054054054,0.0,0.5202702702702703,0.0,0.6013513513513513,1.8027210884353744,0.9523809523809524,10,1.8775510204081636,1.1428571428571428,12,1,3,1,3.8,1.17,1.486,0.754,0.742,1.341,1.434
2024-04-07,Tottenham,Nott'm Forest,3.0,1.0,H,1.0,1.0,D,1.8243243243243243,1.115942028985507,1.179054054054054,1.7536231884057971,10,5,0.0,0.2318840579710145,0.0,0.1739130434782608,0.0,0.5652173913043478,0.0,0.4782608695652174,1.9324324324324325,1.0,12,0.7941176470588235,2.176470588235294,2,3,0,0,2.6666666666666665,1.254,0.628,0.791,1.412,2.735,0.636
2024-04-07,Sheffield United,Chelsea,2.0,2.0,D,1.0,1.0,D,0.8207547169811321,1.6203389830508474,1.7169811320754718,1.1864406779661016,2,9,0.0,0.4644067796610169,0.0,0.335593220338983,0.0,0.5152542372881356,0.0,0.5525423728813559,0.9622641509433962,1.6415094339622642,2,1.564625850340136,1.3061224489795915,8,1,3,1,3.4,0.624,1.238,1.299,0.847,0.816,2.059
2024-04-13,Newcastle,Tottenham,4.0,0.0,H,2.0,0.0,H,1.2996632996632995,1.8282828282828285,1.4377104377104375,1.1784511784511784,10,10,0.0,0.5286195286195287,0.0,0.3164983164983165,0.0,0.5656565656565656,0.0,0.5858585858585859,1.5033557046979866,1.2147651006711409,9,1.7162162162162162,1.358108108108108,6,2,3,0,5.2,0.975,1.358,0.961,0.881,1.327,1.671
2024-04-13,Brentford,Sheffield United,2.0,0.0,H,0.0,0.0,D,1.398148148148148,0.8317757009345794,1.4814814814814814,1.719626168224299,3,3,0.0,0.2242990654205607,0.0,0.1775700934579439,0.0,0.4205607476635514,0.0,0.4485981308411215,1.5185185185185186,1.2777777777777777,3,0.6792452830188679,1.7924528301886793,4,0,1,0,1.0,0.984,0.538,1.011,1.162,1.766,0.696
2024-04-13,Burnley,Brighton,1.0,1.0,D,0.0,0.0,D,1.0045045045045045,1.2084942084942083,1.4954954954954955,1.38996138996139,6,4,0.0,0.2972972972972973,0.0,0.2548262548262548,0.0,0.5366795366795367,0.0,0.4749034749034749,1.009009009009009,1.4414414414414414,5,1.1076923076923078,1.5,4,1,1,3,2.0,0.654,0.877,1.141,0.972,0.982,1.281
2024-04-13,Man City,Luton,5.0,1.0,H,1.0,0.0,H,2.427609427609428,1.40625,0.835016835016835,2.03125,11,4,0.0,0.1875,0.0,0.0625,0.0,0.78125,0.0,0.6875,2.825503355704698,0.8187919463087249,11,1.3125,2.375,1,1,0,0,3.0,1.832,1.039,0.648,1.54,4.358,0.862
2024-04-13,Nott'm Forest,Wolves,2.0,2.0,D,1.0,1.0,D,1.1142857142857143,1.1176470588235294,1.7714285714285714,1.3031674208144797,5,4,0.0,0.3665158371040724,0.0,0.2669683257918552,0.0,0.4841628959276018,0.0,0.420814479638009,1.4285714285714286,1.3428571428571427,7,0.981981981981982,1.3963963963963963,7,0,1,2,1.6666666666666667,0.925,0.777,1.063,0.904,1.292,1.057
2024-04-13,Bournemouth,Man United,2.0,2.0,D,2.0,1.0,H,1.2126696832579185,1.6195286195286196,1.760180995475113,1.1548821548821548,10,5,0.0,0.5252525252525253,0.0,0.3468013468013468,0.0,0.5117845117845118,0.0,0.5353535353535354,1.279279279279279,1.5405405405405406,10,1.436241610738255,1.348993288590604,7,2,3,0,3.0,0.829,1.137,1.219,0.874,1.119,1.774
2024-04-14,West Ham,Fulham,0.0,2.0,A,0.0,1.0,A,1.4429530201342282,1.1164383561643836,1.4932885906040267,1.63013698630137,6,4,0.0,0.2602739726027397,0.0,0.2123287671232876,0.0,0.5,0.0,0.541095890410959,1.5906040268456376,1.389261744966443,6,0.9863013698630136,1.7671232876712328,5,3,1,1,2.2,1.03,0.781,1.1,1.144,1.82,1.1
2024-04-14,Arsenal,Aston Villa,0.0,2.0,A,0.0,0.0,D,1.8417508417508417,1.3153153153153154,1.144781144781145,1.5225225225225223,13,5,0.0,0.3468468468468468,0.0,0.2612612612612612,0.0,0.536036036036036,0.0,0.5630630630630631,2.114864864864865,0.9932432432432432,15,1.1261261261261262,1.5675675675675675,10,4,1,0,3.0,1.37,0.891,0.786,1.016,2.15,0.897
2024-04-14,Liverpool,Crystal Palace,0.0,1.0,A,0.0,1.0,A,2.121212121212121,1.121212121212121,0.9696969696969696,1.4276094276094276,11,2,0.0,0.2962962962962963,0.0,0.2491582491582491,0.0,0.4983164983164983,0.0,0.4646464646464646,2.3624161073825505,0.7919463087248322,13,1.087248322147651,1.577181208053691,2,3,0,2,2.4,1.531,0.86,0.627,1.022,2.417,0.69
2024-04-15,Chelsea,Everton,6.0,0.0,H,4.0,0.0,H,1.6216216216216215,1.202020202020202,1.1891891891891893,1.4410774410774412,9,4,0.0,0.3265993265993266,0.0,0.2727272727272727,0.0,0.5016835016835017,0.0,0.4814814814814814,1.6756756756756757,1.0675675675675675,10,1.0536912751677852,1.5838926174496644,2,1,2,2,2.0,1.086,0.834,0.845,1.027,1.723,0.902
2024-04-20,Sheffield United,Burnley,1.0,4.0,A,0.0,2.0,A,0.8240740740740741,1.0044843049327354,1.7222222222222223,1.493273542600897,3,6,0.0,0.273542600896861,0.0,0.2556053811659193,0.0,0.4663677130044843,0.0,0.4618834080717489,0.9814814814814816,1.648148148148148,2,1.0,1.5495495495495497,2,2,2,1,2.4,0.636,0.791,1.304,1.004,0.986,1.321
2024-04-20,Wolves,Arsenal,0.0,2.0,A,0.0,1.0,A,1.1216216216216215,1.8355704697986577,1.3063063063063065,1.1476510067114094,5,10,0.0,0.5436241610738255,0.0,0.3422818791946309,0.0,0.5167785234899329,0.0,0.5906040268456376,1.2545454545454546,1.209090909090909,6,1.570469798657718,1.2953020134228188,13,0,5,0,2.8,0.813,1.242,0.956,0.839,1.054,1.52
2024-04-20,Luton,Brentford,1.0,5.0,A,0.0,2.0,A,1.393939393939394,1.4036697247706422,2.121212121212121,1.4678899082568808,4,6,0.0,0.3302752293577982,0.0,0.2477064220183486,0.0,0.5688073394495413,0.0,0.5596330275229358,1.5,1.6875,4,1.2777777777777777,1.6851851851851851,1,0,1,0,4.0,0.972,1.01,1.334,1.092,1.64,1.725
2024-04-21,Crystal Palace,West Ham,5.0,2.0,H,4.0,1.0,H,1.1208053691275168,1.4381270903010033,1.422818791946309,1.4949832775919731,5,5,0.0,0.3678929765886287,0.0,0.2274247491638795,0.0,0.5652173913043478,0.0,0.5551839464882943,1.1554054054054057,1.277027027027027,7,1.2953020134228188,1.5973154362416109,6,2,1,2,4.2,0.749,1.023,1.009,1.035,1.198,1.321
2024-04-21,Fulham,Liverpool,1.0,3.0,A,1.0,1.0,D,1.1224489795918366,2.114093959731544,1.619047619047619,0.9697986577181208,7,8,0.0,0.62751677852349,0.0,0.4026845637583892,0.0,0.5201342281879194,0.0,0.6006711409395973,1.2465753424657535,1.4931506849315068,9,1.8783783783783785,1.148648648648649,10,1,2,2,3.0,0.807,1.484,1.179,0.744,0.927,2.24
2024-04-21,Everton,Nott'm Forest,2.0,0.0,H,1.0,0.0,H,1.1979865771812082,1.1267605633802815,1.4563758389261745,1.7746478873239435,4,6,0.0,0.2253521126760563,0.0,0.1690140845070422,0.0,0.5774647887323944,0.0,0.4929577464788732,1.351351351351351,1.2972972972972974,6,0.8,2.2,2,1,0,2,2.333333333333333,0.875,0.632,1.024,1.425,1.926,0.829
2024-04-21,Aston Villa,Bournemouth,3.0,1.0,H,1.0,1.0,D,1.3183856502242153,1.2162162162162162,1.515695067264574,1.7612612612612613,8,10,0.0,0.2972972972972973,0.0,0.1936936936936936,0.0,0.527027027027027,0.0,0.6036036036036037,1.5045045045045045,1.4774774774774777,7,1.1454545454545455,1.981818181818182,5,1,3,1,3.0,0.974,0.905,1.167,1.283,1.93,1.352
2024-04-23,Arsenal,Chelsea,5.0,0.0,H,1.0,0.0,H,1.8361204013377928,1.6363636363636365,1.1438127090301002,1.1851851851851851,10,11,0.0,0.4646464646464646,0.0,0.3367003367003367,0.0,0.5151515151515151,0.0,0.5555555555555556,2.100671140939597,1.0,12,1.5675675675675675,1.3108108108108107,6,3,1,1,3.4,1.36,1.238,0.79,0.849,1.784,1.252
2024-04-24,Crystal Palace,Newcastle,2.0,0.0,H,0.0,0.0,D,1.1337792642140467,1.308724832214765,1.4247491638795986,1.4328859060402686,7,10,0.0,0.3456375838926174,0.0,0.261744966442953,0.0,0.5067114093959731,0.0,0.5033557046979866,1.1812080536912752,1.2818791946308723,7,1.0945945945945943,1.662162162162162,9,0,2,3,1.4,0.764,0.865,1.013,1.075,1.269,1.122
2024-04-24,Wolves,Bournemouth,0.0,1.0,A,0.0,1.0,A,1.116591928251121,1.2152466367713004,1.3094170403587444,1.7668161434977578,2,7,0.0,0.2959641255605381,0.0,0.1928251121076233,0.0,0.5291479820627802,0.0,0.6053811659192825,1.2432432432432432,1.2162162162162162,6,1.1441441441441442,1.990990990990991,4,3,1,1,1.6,0.804,0.904,0.961,1.288,1.6,1.112
2024-04-24,Man United,Sheffield United,4.0,2.0,H,1.0,1.0,D,1.6208053691275168,0.8256880733944955,1.157718120805369,1.743119266055046,6,2,0.0,0.2201834862385321,0.0,0.1743119266055046,0.0,0.4220183486238532,0.0,0.4495412844036697,1.804054054054054,0.9594594594594594,8,0.6666666666666666,1.7962962962962965,4,3,1,1,4.0,1.167,0.527,0.758,1.162,2.095,0.511
2024-04-24,Everton,Liverpool,2.0,0.0,H,1.0,0.0,H,1.2006688963210703,2.117056856187291,1.451505016722408,0.9698996655518396,7,10,0.0,0.6287625418060201,0.0,0.4013377926421405,0.0,0.5217391304347826,0.0,0.6020066889632107,1.3557046979865772,1.2885906040268456,8,1.8859060402684564,1.1476510067114094,10,0,4,1,2.2,0.877,1.49,1.018,0.742,1.005,1.942
2024-04-25,Brighton,Man City,0.0,4.0,A,0.0,3.0,A,1.2076923076923076,2.436241610738255,1.3884615384615384,0.8355704697986577,5,11,0.0,0.7214765100671141,0.0,0.4463087248322148,0.0,0.4966442953020134,0.0,0.6409395973154363,1.310077519379845,1.2790697674418603,8,2.027027027027027,0.8513513513513513,13,0,4,1,3.4,0.847,1.602,1.011,0.55,0.72,2.074
2024-04-27,Everton,Brentford,1.0,0.0,H,0.0,0.0,D,1.2033333333333334,1.4363636363636365,1.4466666666666668,1.4636363636363636,10,9,0.0,0.3363636363636363,0.0,0.2454545454545454,0.0,0.5727272727272728,0.0,0.5636363636363636,1.36,1.28,10,1.3454545454545457,1.6727272727272726,4,2,2,1,2.6,0.88,1.063,1.011,1.082,1.471,1.376
2024-04-27,Wolves,Luton,2.0,1.0,H,1.0,0.0,H,1.1116071428571428,1.3823529411764706,1.3080357142857142,2.2058823529411766,2,3,0.0,0.1764705882352941,0.0,0.0588235294117647,0.0,0.7941176470588235,0.0,0.7058823529411765,1.2321428571428572,1.2142857142857142,6,1.2941176470588236,2.5294117647058822,1,0,0,1,2.0,0.797,1.023,0.959,1.636,2.014,1.256
2024-04-27,Newcastle,Sheffield United,5.0,1.0,H,1.0,1.0,D,1.3043478260869563,0.8363636363636363,1.434782608695652,1.7636363636363637,10,1,0.0,0.2181818181818181,0.0,0.1727272727272727,0.0,0.4272727272727272,0.0,0.4545454545454545,1.52,1.2066666666666668,11,0.6909090909090909,1.8363636363636364,1,4,1,0,3.0,0.983,0.546,0.954,1.188,1.804,0.667
2024-04-27,West Ham,Liverpool,2.0,2.0,D,1.0,0.0,H,1.44,2.11,1.5066666666666666,0.9733333333333334,4,7,0.0,0.6266666666666667,0.0,0.4,0.0,0.52,0.0,0.6,1.58,1.393333333333333,6,1.8733333333333333,1.153333333333333,10,1,4,0,2.8,1.021,1.48,1.101,0.745,1.175,2.086
2024-04-27,Fulham,Crystal Palace,1.0,1.0,D,0.0,0.0,D,1.1216216216216215,1.1366666666666667,1.6283783783783785,1.42,4,9,0.0,0.3033333333333333,0.0,0.2533333333333333,0.0,0.4966666666666666,0.0,0.4633333333333333,1.2432432432432432,1.5135135135135136,6,1.086666666666667,1.5666666666666669,5,1,1,3,2.0,0.803,0.859,1.196,1.012,1.255,1.315
2024-04-27,Aston Villa,Chelsea,2.0,2.0,D,2.0,0.0,H,1.3258928571428572,1.6308724832214765,1.5133928571428572,1.1979865771812082,10,8,0.0,0.4630872483221476,0.0,0.3355704697986577,0.0,0.5134228187919463,0.0,0.5570469798657718,1.5178571428571428,1.4732142857142858,10,1.5570469798657718,1.3355704697986577,6,2,3,0,2.4,0.981,1.23,1.164,0.863,1.308,1.833
2024-04-27,Man United,Burnley,1.0,1.0,D,0.0,0.0,D,1.62876254180602,1.0178571428571428,1.160535117056856,1.4910714285714286,6,6,0.0,0.2767857142857143,0.0,0.2544642857142857,0.0,0.46875,0.0,0.4642857142857143,1.8187919463087248,0.9664429530201344,10,1.0267857142857142,1.5446428571428572,5,4,0,1,2.4,1.175,0.811,0.763,0.998,1.811,0.792
2024-04-28,Nott'm Forest,Man City,0.0,2.0,A,0.0,1.0,A,1.1111111111111112,2.4414715719063547,1.7777777777777777,0.8327759197324415,5,13,0.0,0.7224080267558528,0.0,0.4481605351170568,0.0,0.4949832775919732,0.0,0.6421404682274248,1.4444444444444444,1.3611111111111112,8,2.040268456375839,0.8456375838926175,13,0,2,1,3.333333333333333,0.934,1.612,1.075,0.547,0.789,2.219
2024-04-28,Tottenham,Arsenal,2.0,3.0,A,0.0,3.0,A,1.8221476510067116,1.846666666666667,1.1879194630872485,1.14,7,12,0.0,0.5466666666666666,0.0,0.3466666666666667,0.0,0.5133333333333333,0.0,0.59,1.9395973154362416,1.0,12,1.5733333333333333,1.2866666666666666,13,1,3,1,3.4,1.254,1.243,0.79,0.832,1.612,1.257
2024-04-28,Bournemouth,Brighton,3.0,0.0,H,1.0,0.0,H,1.2142857142857142,1.2030651340996168,1.7589285714285714,1.3984674329501916,7,2,0.0,0.2950191570881226,0.0,0.2528735632183908,0.0,0.5363984674329502,0.0,0.475095785440613,1.2857142857142858,1.5446428571428572,11,1.1068702290076335,1.4961832061068705,5,1,4,0,2.6,0.831,0.874,1.22,0.967,1.241,1.365
2024-05-02,Chelsea,Tottenham,2.0,0.0,H,1.0,0.0,H,1.6321070234113713,1.822742474916388,1.2006688963210703,1.193979933110368,8,7,0.0,0.5250836120401338,0.0,0.31438127090301,0.0,0.5652173913043478,0.0,0.5886287625418061,1.7046979865771812,1.0604026845637584,10,1.7046979865771812,1.3758389261744963,5,3,1,1,3.2,1.102,1.346,0.838,0.889,1.513,1.444
2024-05-03,Luton,Everton,1.0,1.0,D,1.0,1.0,D,1.3714285714285714,1.2026578073089702,2.2,1.441860465116279,3,12,0.0,0.3322259136212624,0.0,0.2790697674418604,0.0,0.4950166112956811,0.0,0.4784053156146179,1.4705882352941178,1.8823529411764703,4,1.0466666666666666,1.6133333333333333,2,1,0,0,3.0,0.95,0.827,1.487,1.043,1.531,1.574
2024-05-04,Man City,Wolves,5.0,1.0,H,3.0,0.0,H,2.44,1.1155555555555556,0.83,1.3066666666666666,15,4,0.0,0.3644444444444444,0.0,0.2622222222222222,0.0,0.4844444444444444,0.0,0.4222222222222222,2.84,0.82,13,0.9910714285714286,1.4017857142857142,5,4,1,0,3.2,1.836,0.783,0.648,0.906,2.57,0.65
2024-05-04,Sheffield United,Nott'm Forest,1.0,3.0,A,1.0,1.0,D,0.8378378378378378,1.095890410958904,1.792792792792793,1.7808219178082192,1,4,0.0,0.2191780821917808,0.0,0.1643835616438356,0.0,0.5616438356164384,0.0,0.4794520547945205,0.9818181818181818,1.690909090909091,2,0.7777777777777778,2.1944444444444446,1,0,1,0,3.0,0.634,0.615,1.336,1.417,1.388,1.052
2024-05-04,Burnley,Newcastle,1.0,4.0,A,0.0,3.0,A,1.0177777777777777,1.3166666666666669,1.488888888888889,1.4333333333333331,6,10,0.0,0.3466666666666667,0.0,0.26,0.0,0.5066666666666667,0.0,0.5033333333333333,1.0089285714285714,1.4375,5,1.087248322147651,1.6644295302013423,6,0,5,0,2.6,0.652,0.859,1.135,1.075,1.083,1.248
2024-05-04,Brentford,Fulham,0.0,0.0,D,0.0,0.0,D,1.423423423423423,1.1208053691275168,1.4594594594594594,1.6241610738255037,8,4,0.0,0.261744966442953,0.0,0.2147651006711409,0.0,0.5033557046979866,0.0,0.5369127516778524,1.5272727272727271,1.2545454545454546,6,1.0,1.7432432432432432,7,2,1,0,4.333333333333333,0.987,0.789,0.99,1.126,1.717,1.0
2024-05-04,Arsenal,Bournemouth,3.0,0.0,H,1.0,0.0,H,1.850498338870432,1.2222222222222223,1.1428571428571428,1.751111111111111,12,7,0.0,0.3022222222222222,0.0,0.2,0.0,0.5244444444444445,0.0,0.6044444444444445,2.12,0.9933333333333332,12,1.1428571428571428,1.9732142857142856,7,4,0,1,3.0,1.37,0.902,0.784,1.275,2.698,0.905
2024-05-05,Liverpool,Tottenham,4.0,2.0,H,2.0,0.0,H,2.109634551495017,1.8166666666666669,0.9767441860465116,1.1966666666666668,5,4,0.0,0.5233333333333333,0.0,0.3133333333333333,0.0,0.5633333333333334,0.0,0.5866666666666667,2.3466666666666667,0.7933333333333333,10,1.6933333333333334,1.38,4,2,1,2,3.8,1.516,1.337,0.627,0.891,2.087,1.073
2024-05-05,Brighton,Aston Villa,1.0,0.0,H,0.0,0.0,D,1.1984732824427482,1.3288888888888888,1.4045801526717556,1.5155555555555555,2,8,0.0,0.3511111111111111,0.0,0.2622222222222222,0.0,0.5377777777777778,0.0,0.5644444444444444,1.3,1.3,7,1.1339285714285714,1.5535714285714286,10,0,5,0,3.4,0.839,0.895,1.027,1.003,1.3,1.177
2024-05-05,Chelsea,West Ham,5.0,0.0,H,3.0,0.0,H,1.6333333333333333,1.441860465116279,1.1966666666666668,1.5083056478405317,8,5,0.0,0.3654485049833887,0.0,0.2259136212624584,0.0,0.5681063122923588,0.0,0.5581395348837209,1.7066666666666668,1.0533333333333332,13,1.3,1.62,6,2,2,1,3.0,1.102,1.027,0.832,1.046,1.781,1.094
2024-05-06,Crystal Palace,Man United,4.0,0.0,H,2.0,0.0,H,1.1362126245847175,1.6266666666666667,1.4186046511627908,1.16,10,6,0.0,0.5233333333333333,0.0,0.3433333333333333,0.0,0.5166666666666667,0.0,0.5366666666666666,1.1866666666666668,1.2733333333333334,10,1.44,1.3533333333333333,5,2,2,1,1.6,0.766,1.138,1.006,0.873,1.033,1.466
2024-05-11,Newcastle,Brighton,1.0,1.0,D,1.0,1.0,D,1.3255813953488371,1.1977186311787071,1.4318936877076411,1.3992395437262355,12,4,0.0,0.2965779467680608,0.0,0.2547528517110266,0.0,0.532319391634981,0.0,0.4752851711026616,1.543046357615894,1.205298013245033,13,1.0984848484848484,1.5075757575757576,2,2,1,2,2.8,0.995,0.868,0.953,0.972,1.494,1.059
2024-05-11,Tottenham,Burnley,2.0,1.0,H,1.0,1.0,D,1.8172757475083057,1.0176991150442478,1.2059800664451827,1.5,3,5,0.0,0.2743362831858407,0.0,0.252212389380531,0.0,0.4734513274336283,0.0,0.4646017699115044,1.94,1.0133333333333334,9,1.0265486725663715,1.5398230088495577,6,4,1,0,2.8,1.251,0.811,0.801,0.993,1.919,0.832
2024-05-11,Fulham,Man City,0.0,4.0,A,0.0,1.0,A,1.1133333333333333,2.4485049833887045,1.6133333333333333,0.8305647840531561,5,15,0.0,0.7242524916943521,0.0,0.4485049833887043,0.0,0.4950166112956811,0.0,0.6411960132890365,1.24,1.5066666666666666,7,2.04,0.84,13,0,5,0,3.4,0.8,1.613,1.191,0.542,0.67,2.459
2024-05-11,Bournemouth,Brentford,1.0,2.0,A,0.0,0.0,D,1.2168141592920354,1.4107142857142858,1.7566371681415929,1.4464285714285714,7,8,0.0,0.3303571428571428,0.0,0.25,0.0,0.5625,0.0,0.5535714285714286,1.3008849557522124,1.5309734513274336,13,1.3214285714285714,1.6607142857142858,4,0,1,2,2.0,0.839,1.044,1.209,1.071,1.388,1.616
2024-05-11,West Ham,Luton,3.0,1.0,H,0.0,1.0,A,1.4370860927152318,1.3611111111111112,1.5198675496688745,2.1666666666666665,4,4,0.0,0.1666666666666666,0.0,0.0555555555555555,0.0,0.8055555555555556,0.0,0.6944444444444444,1.5827814569536425,1.3973509933774837,4,1.2777777777777777,2.5,0,1,0,0,3.0,1.021,1.009,1.104,1.613,2.544,1.426
2024-05-11,Wolves,Crystal Palace,1.0,3.0,A,0.0,2.0,A,1.1150442477876106,1.145695364238411,1.323008849557522,1.413907284768212,4,13,0.0,0.304635761589404,0.0,0.2549668874172185,0.0,0.4966887417218543,0.0,0.4635761589403973,1.238938053097345,1.2123893805309736,6,1.086092715231788,1.5629139072847682,5,1,4,0,2.8,0.799,0.858,0.958,1.008,1.244,1.052
2024-05-11,Nott'm Forest,Chelsea,2.0,3.0,A,1.0,1.0,D,1.1216216216216215,1.6445182724252492,1.7702702702702702,1.1926910299003322,4,10,0.0,0.4651162790697674,0.0,0.3388704318936877,0.0,0.5116279069767442,0.0,0.5581395348837209,1.4054054054054057,1.3783783783783785,5,1.56,1.34,4,1,0,2,2.333333333333333,0.907,1.232,1.088,0.864,1.211,1.716
2024-05-11,Everton,Sheffield United,1.0,0.0,H,1.0,0.0,H,1.2019867549668874,0.8392857142857143,1.4403973509933774,1.8035714285714288,10,0,0.0,0.2142857142857142,0.0,0.1696428571428571,0.0,0.4375,0.0,0.4642857142857143,1.3576158940397351,1.271523178807947,12,0.6964285714285714,1.8928571428571428,1,2,2,1,1.8,0.876,0.55,1.003,1.221,1.652,0.706
2024-05-12,Man United,Arsenal,0.0,1.0,A,0.0,1.0,A,1.6212624584717608,1.854304635761589,1.169435215946844,1.1390728476821192,6,12,0.0,0.5496688741721855,0.0,0.347682119205298,0.0,0.5132450331125827,0.0,0.5927152317880795,1.8133333333333328,0.9666666666666668,8,1.5827814569536425,1.2913907284768211,13,2,3,0,4.4,1.17,1.249,0.763,0.833,1.506,1.22
2024-05-13,Aston Villa,Liverpool,3.0,3.0,D,1.0,2.0,A,1.323008849557522,2.115894039735099,1.5132743362831858,0.9801324503311258,8,7,0.0,0.6258278145695364,0.0,0.3973509933774834,0.0,0.5231788079470199,0.0,0.6026490066225165,1.5221238938053097,1.4778761061946903,8,1.874172185430464,1.1589403973509933,8,0,4,1,2.6,0.982,1.48,1.167,0.748,1.135,2.211
2024-05-14,Tottenham,Man City,0.0,2.0,A,0.0,0.0,D,1.8178807947019868,2.4536423841059603,1.205298013245033,0.8278145695364238,3,15,0.0,0.7251655629139073,0.0,0.4503311258278146,0.0,0.4933774834437086,0.0,0.6423841059602649,1.9403973509933772,1.0132450331125828,12,2.052980132450331,0.8344370860927153,13,3,1,1,3.8,1.252,1.62,0.8,0.538,1.04,1.659
2024-05-15,Brighton,Chelsea,1.0,2.0,A,0.0,1.0,A,1.196969696969697,1.6490066225165565,1.3977272727272727,1.195364238410596,5,10,0.0,0.466887417218543,0.0,0.3377483443708609,0.0,0.5132450331125827,0.0,0.5596026490066225,1.297709923664122,1.2900763358778626,7,1.5695364238410596,1.3443708609271523,6,2,1,2,3.4,0.837,1.238,1.018,0.868,1.122,1.613
2024-05-15,Man United,Newcastle,3.0,2.0,H,1.0,0.0,H,1.6158940397350994,1.3245033112582782,1.1688741721854303,1.4304635761589404,5,10,0.0,0.347682119205298,0.0,0.2582781456953642,0.0,0.5099337748344371,0.0,0.5033112582781457,1.8013245033112584,0.9668874172185432,8,1.106666666666667,1.66,6,1,2,2,2.0,1.163,0.873,0.763,1.071,1.924,0.853
2024-05-19,Arsenal,Everton,2.0,1.0,H,1.0,1.0,D,1.851485148514852,1.2013201320132014,1.1353135313531353,1.4356435643564356,15,13,0.0,0.3333333333333333,0.0,0.2805280528052805,0.0,0.495049504950495,0.0,0.4752475247524752,2.1258278145695364,0.9867549668874172,12,1.0463576158940395,1.609271523178808,2,3,2,0,3.0,1.372,0.825,0.778,1.038,2.2,0.822
2024-05-19,Burnley,Nott'm Forest,1.0,2.0,A,0.0,2.0,A,1.0176211453744493,1.1333333333333333,1.502202643171806,1.7866666666666666,5,4,0.0,0.2266666666666666,0.0,0.16,0.0,0.5733333333333334,0.0,0.4933333333333333,1.008849557522124,1.4601769911504423,5,0.8378378378378378,2.1621621621621623,4,0,0,1,2.0,0.651,0.661,1.152,1.395,1.403,0.975
2024-05-19,Chelsea,Bournemouth,2.0,1.0,H,1.0,0.0,H,1.6501650165016502,1.2158590308370043,1.1947194719471947,1.7577092511013217,13,6,0.0,0.2995594713656387,0.0,0.198237885462555,0.0,0.5242290748898678,0.0,0.6079295154185022,1.728476821192053,1.0463576158940395,13,1.1327433628318584,1.982300884955752,6,2,1,2,2.2,1.115,0.893,0.825,1.279,2.203,0.943
2024-05-19,Brentford,Newcastle,2.0,4.0,A,0.0,3.0,A,1.415929203539823,1.3267326732673268,1.4424778761061947,1.4356435643564356,10,7,0.0,0.3465346534653465,0.0,0.2574257425742574,0.0,0.5115511551155115,0.0,0.504950495049505,1.5,1.2321428571428572,7,1.1125827814569536,1.6688741721854303,6,0,4,1,3.6,0.968,0.877,0.972,1.077,1.61,1.091
2024-05-19,Liverpool,Wolves,2.0,0.0,H,2.0,0.0,H,2.118811881188119,1.1145374449339207,0.9867986798679867,1.330396475770925,8,3,0.0,0.3612334801762114,0.0,0.2599118942731278,0.0,0.4889867841409692,0.0,0.4273127753303964,2.357615894039735,0.8013245033112583,10,0.991150442477876,1.4336283185840708,2,4,1,0,2.8,1.521,0.781,0.631,0.925,2.173,0.631
2024-05-19,Brighton,Man United,0.0,2.0,A,0.0,0.0,D,1.1962264150943396,1.6204620462046204,1.4,1.1716171617161717,4,7,0.0,0.5214521452145214,0.0,0.3399339933993399,0.0,0.5148514851485149,0.0,0.5379537953795379,1.2954545454545454,1.2954545454545454,6,1.4304635761589404,1.3708609271523178,2,4,1,0,2.8,0.836,1.128,1.021,0.884,1.142,1.474
2024-05-19,Luton,Fulham,2.0,4.0,A,1.0,2.0,A,1.351351351351351,1.1059602649006623,2.189189189189189,1.6291390728476822,1,5,0.0,0.2582781456953642,0.0,0.2185430463576159,0.0,0.4966887417218543,0.0,0.5364238410596026,1.4444444444444444,1.8333333333333333,5,0.9866666666666668,1.72,5,0,1,0,1.0,0.932,0.778,1.445,1.11,1.598,1.439
